track_id,time,x,y,vx,vy
0,2.89,0.03605385126575147,-1.8431392445827457,0.972848963446116,-0.07367219796754476
0,2.9,0.04698172014781331,-1.843585351385144,1.092786888206184,-0.04461068023982051
0,2.91,0.05886245966811241,-1.8435942985090463,1.1880739520299104,-0.0008947123902425247
0,2.92,0.0714502578843373,-1.8430189935139998,1.258779821622489,0.05753049950465439
0,2.93,0.084499855045369,-1.8417116307919197,1.3049597161031699,0.13073627220800965
0,2.94,0.09776639113789685,-1.8395235245406587,1.3266536092527856,0.21881062512609795
0,2.95,0.11100524370472924,-1.8363049431382743,1.3238852566832382,0.32185814023844017
0,2.96,0.12397185463770263,-1.831904948675093,1.2966610932973397,0.43999944631814003
0,2.97,0.1364215452018319,-1.8261712460332191,1.2449690564129257,0.5733702641873784
0,2.98,0.1481513736381543,-1.8190990883874911,1.172982843632242,0.7072157645727994
0,2.99,0.1589586592746622,-1.8106833505097417,1.0807285636507902,0.8415737877749407
0,3.0,0.16864002786059779,-1.8009173685516175,0.9681368585935574,0.976598195812417
0,3.0100000000000002,0.17704203172640182,-1.7898689670678958,0.8402003865804031,1.104840148372177
0,3.02,0.18408664838095048,-1.7776554789115901,0.7044616654548669,1.221348815630563
0,3.0300000000000002,0.1896017566023986,-1.7643305160486027,0.5515108221448128,1.3324962862987455
0,3.04,0.19351085384541386,-1.750010709967121,0.3909097243015247,1.4319806081481756
0,3.0500000000000003,0.19600416176717528,-1.734864062752922,0.24933079217614174,1.5146647214199005
0,3.06,0.19728351396426977,-1.7190590492722413,0.1279352197094491,1.580501348068064
0,3.0700000000000003,0.19775515970832244,-1.7028028089539093,0.047164574405267334,1.625624031833195
0,3.08,0.19783823370670237,-1.6863003115097261,0.008307399837992335,1.6502497444183195
